instant_x,dteday,season_x,yr_x,mnth_x,holiday_x,weekday_x,workingday_x,weathersit_x,temp_x,atemp_x,hum_x,windspeed_x,casual_x,registered_x,cnt_x,yr_deskripsi,season_deskripsi,instant_y,season_y,yr_y,mnth_y,hr,holiday_y,weekday_y,workingday_y,weathersit_y,temp_y,atemp_y,hum_y,windspeed_y,casual_y,registered_y,cnt_y,kategorijam
339,2011-12-05,4,0,12,0,1,1,2,0.385833,0.393925,0.827083,0.0622083,233,3578,3811,2011,winter,8010,4,0,12,9,0,1,1,2,0.36,0.3636,0.87,0.0896,12,178,190,pagi
339,2011-12-05,4,0,12,0,1,1,2,0.385833,0.393925,0.827083,0.0622083,233,3578,3811,2011,winter,8011,4,0,12,10,0,1,1,2,0.36,0.3636,0.87,0.0896,9,78,87,pagi
339,2011-12-05,4,0,12,0,1,1,2,0.385833,0.393925,0.827083,0.0622083,233,3578,3811,2011,winter,8012,4,0,12,11,0,1,1,2,0.36,0.3636,0.87,0.0896,17,106,123,siang
339,2011-12-05,4,0,12,0,1,1,2,0.385833,0.393925,0.827083,0.0622083,233,3578,3811,2011,winter,8013,4,0,12,12,0,1,1,2,0.4,0.4091,0.76,0.1045,29,125,154,siang
339,2011-12-05,4,0,12,0,1,1,2,0.385833,0.393925,0.827083,0.0622083,233,3578,3811,2011,winter,8014,4,0,12,13,0,1,1,2,0.42,0.4242,0.71,0.0896,18,153,171,siang
339,2011-12-05,4,0,12,0,1,1,2,0.385833,0.393925,0.827083,0.0622083,233,3578,3811,2011,winter,8015,4,0,12,14,0,1,1,2,0.46,0.4545,0.67,0.0,7,126,133,siang
339,2011-12-05,4,0,12,0,1,1,2,0.385833,0.393925,0.827083,0.0622083,233,3578,3811,2011,winter,8016,4,0,12,15,0,1,1,2,0.46,0.4545,0.72,0.0896,16,132,148,siang
339,2011-12-05,4,0,12,0,1,1,2,0.385833,0.393925,0.827083,0.0622083,233,3578,3811,2011,winter,8017,4,0,12,16,0,1,1,1,0.5,0.4848,0.63,0.0896,10,238,248,sore
339,2011-12-05,4,0,12,0,1,1,2,0.385833,0.393925,0.827083,0.0622083,233,3578,3811,2011,winter,8018,4,0,12,17,0,1,1,1,0.42,0.4242,0.77,0.0,16,430,446,sore
339,2011-12-05,4,0,12,0,1,1,2,0.385833,0.393925,0.827083,0.0622083,233,3578,3811,2011,winter,8019,4,0,12,18,0,1,1,1,0.44,0.4394,0.77,0.0,13,386,399,sore
339,2011-12-05,4,0,12,0,1,1,2,0.385833,0.393925,0.827083,0.0622083,233,3578,3811,2011,winter,8020,4,0,12,19,0,1,1,2,0.46,0.4545,0.77,0.0,13,295,308,malam
339,2011-12-05,4,0,12,0,1,1,2,0.385833,0.393925,0.827083,0.0622083,233,3578,3811,2011,winter,8021,4,0,12,20,0,1,1,2,0.46,0.4545,0.82,0.1045,15,190,205,malam
339,2011-12-05,4,0,12,0,1,1,2,0.385833,0.393925,0.827083,0.0622083,233,3578,3811,2011,winter,8022,4,0,12,21,0,1,1,2,0.44,0.4394,0.88,0.0896,10,166,176,malam
339,2011-12-05,4,0,12,0,1,1,2,0.385833,0.393925,0.827083,0.0622083,233,3578,3811,2011,winter,8023,4,0,12,22,0,1,1,2,0.44,0.4394,0.88,0.1343,12,94,106,malam
339,2011-12-05,4,0,12,0,1,1,2,0.385833,0.393925,0.827083,0.0622083,233,3578,3811,2011,winter,8024,4,0,12,23,0,1,1,2,0.46,0.4545,0.88,0.1343,8,54,62,malam
340,2011-12-06,4,0,12,0,2,1,3,0.4625,0.4564,0.949583,0.232583,126,2468,2594,2011,winter,8025,4,0,12,0,0,2,1,2,0.5,0.4848,0.77,0.2985,3,25,28,malam
340,2011-12-06,4,0,12,0,2,1,3,0.4625,0.4564,0.949583,0.232583,126,2468,2594,2011,winter,8026,4,0,12,1,0,2,1,2,0.46,0.4545,0.88,0.2985,2,14,16,malam
340,2011-12-06,4,0,12,0,2,1,3,0.4625,0.4564,0.949583,0.232583,126,2468,2594,2011,winter,8027,4,0,12,2,0,2,1,2,0.46,0.4545,0.87,0.194,0,3,3,malam
340,2011-12-06,4,0,12,0,2,1,3,0.4625,0.4564,0.949583,0.232583,126,2468,2594,2011,winter,8028,4,0,12,3,0,2,1,2,0.46,0.4545,0.87,0.194,0,3,3,malam
340,2011-12-06,4,0,12,0,2,1,3,0.4625,0.4564,0.949583,0.232583,126,2468,2594,2011,winter,8029,4,0,12,4,0,2,1,3,0.46,0.4545,0.88,0.2239,0,7,7,malam
340,2011-12-06,4,0,12,0,2,1,3,0.4625,0.4564,0.949583,0.232583,126,2468,2594,2011,winter,8030,4,0,12,5,0,2,1,3,0.46,0.4545,0.88,0.2239,0,20,20,pagi
340,2011-12-06,4,0,12,0,2,1,3,0.4625,0.4564,0.949583,0.232583,126,2468,2594,2011,winter,8031,4,0,12,6,0,2,1,2,0.44,0.4394,0.94,0.2836,5,81,86,pagi
340,2011-12-06,4,0,12,0,2,1,3,0.4625,0.4564,0.949583,0.232583,126,2468,2594,2011,winter,8032,4,0,12,7,0,2,1,2,0.46,0.4545,0.94,0.194,7,227,234,pagi
340,2011-12-06,4,0,12,0,2,1,3,0.4625,0.4564,0.949583,0.232583,126,2468,2594,2011,winter,8033,4,0,12,8,0,2,1,2,0.46,0.4545,0.94,0.194,13,401,414,pagi
340,2011-12-06,4,0,12,0,2,1,3,0.4625,0.4564,0.949583,0.232583,126,2468,2594,2011,winter,8034,4,0,12,9,0,2,1,2,0.46,0.4545,0.94,0.2239,4,200,204,pagi
340,2011-12-06,4,0,12,0,2,1,3,0.4625,0.4564,0.949583,0.232583,126,2468,2594,2011,winter,8035,4,0,12,10,0,2,1,3,0.46,0.4545,0.94,0.2836,6,44,50,pagi
340,2011-12-06,4,0,12,0,2,1,3,0.4625,0.4564,0.949583,0.232583,126,2468,2594,2011,winter,8036,4,0,12,11,0,2,1,3,0.46,0.4545,0.94,0.2537,4,28,32,siang
340,2011-12-06,4,0,12,0,2,1,3,0.4625,0.4564,0.949583,0.232583,126,2468,2594,2011,winter,8037,4,0,12,12,0,2,1,3,0.46,0.4545,1.0,0.2239,5,50,55,siang
340,2011-12-06,4,0,12,0,2,1,3,0.4625,0.4564,0.949583,0.232583,126,2468,2594,2011,winter,8038,4,0,12,13,0,2,1,3,0.46,0.4545,1.0,0.194,6,65,71,siang
340,2011-12-06,4,0,12,0,2,1,3,0.4625,0.4564,0.949583,0.232583,126,2468,2594,2011,winter,8039,4,0,12,14,0,2,1,3,0.48,0.4697,1.0,0.2239,6,69,75,siang
340,2011-12-06,4,0,12,0,2,1,3,0.4625,0.4564,0.949583,0.232583,126,2468,2594,2011,winter,8040,4,0,12,15,0,2,1,3,0.5,0.4848,1.0,0.194,2,43,45,siang
340,2011-12-06,4,0,12,0,2,1,3,0.4625,0.4564,0.949583,0.232583,126,2468,2594,2011,winter,8041,4,0,12,16,0,2,1,3,0.46,0.4545,1.0,0.2537,4,84,88,sore
340,2011-12-06,4,0,12,0,2,1,3,0.4625,0.4564,0.949583,0.232583,126,2468,2594,2011,winter,8042,4,0,12,17,0,2,1,2,0.46,0.4545,1.0,0.2239,13,249,262,sore
340,2011-12-06,4,0,12,0,2,1,3,0.4625,0.4564,0.949583,0.232583,126,2468,2594,2011,winter,8043,4,0,12,18,0,2,1,2,0.46,0.4545,1.0,0.2836,17,287,304,sore
340,2011-12-06,4,0,12,0,2,1,3,0.4625,0.4564,0.949583,0.232583,126,2468,2594,2011,winter,8044,4,0,12,19,0,2,1,3,0.46,0.4545,1.0,0.2985,10,223,233,malam
340,2011-12-06,4,0,12,0,2,1,3,0.4625,0.4564,0.949583,0.232583,126,2468,2594,2011,winter,8045,4,0,12,20,0,2,1,3,0.46,0.4545,1.0,0.2985,3,107,110,malam
340,2011-12-06,4,0,12,0,2,1,3,0.4625,0.4564,0.949583,0.232583,126,2468,2594,2011,winter,8046,4,0,12,21,0,2,1,2,0.44,0.4394,1.0,0.194,6,108,114,malam
340,2011-12-06,4,0,12,0,2,1,3,0.4625,0.4564,0.949583,0.232583,126,2468,2594,2011,winter,8047,4,0,12,22,0,2,1,3,0.46,0.4545,1.0,0.1642,5,82,87,malam
340,2011-12-06,4,0,12,0,2,1,3,0.4625,0.4564,0.949583,0.232583,126,2468,2594,2011,winter,8048,4,0,12,23,0,2,1,3,0.46,0.4545,1.0,0.1642,5,48,53,malam
341,2011-12-07,4,0,12,0,3,1,3,0.41,0.400246,0.970417,0.266175,50,655,705,2011,winter,8049,4,0,12,0,0,3,1,1,0.44,0.4394,1.0,0.194,3,30,33,malam
341,2011-12-07,4,0,12,0,3,1,3,0.41,0.400246,0.970417,0.266175,50,655,705,2011,winter,8050,4,0,12,1,0,3,1,2,0.46,0.4545,1.0,0.2537,4,9,13,malam
341,2011-12-07,4,0,12,0,3,1,3,0.41,0.400246,0.970417,0.266175,50,655,705,2011,winter,8051,4,0,12,2,0,3,1,3,0.46,0.4545,1.0,0.2239,2,4,6,malam
341,2011-12-07,4,0,12,0,3,1,3,0.41,0.400246,0.970417,0.266175,50,655,705,2011,winter,8052,4,0,12,3,0,3,1,3,0.46,0.4545,1.0,0.2239,0,3,3,malam
341,2011-12-07,4,0,12,0,3,1,3,0.41,0.400246,0.970417,0.266175,50,655,705,2011,winter,8053,4,0,12,4,0,3,1,3,0.46,0.4545,1.0,0.1642,0,1,1,malam
341,2011-12-07,4,0,12,0,3,1,3,0.41,0.400246,0.970417,0.266175,50,655,705,2011,winter,8054,4,0,12,5,0,3,1,3,0.46,0.4545,1.0,0.1642,0,3,3,pagi
341,2011-12-07,4,0,12,0,3,1,3,0.41,0.400246,0.970417,0.266175,50,655,705,2011,winter,8055,4,0,12,6,0,3,1,3,0.48,0.4697,1.0,0.4179,0,18,18,pagi
341,2011-12-07,4,0,12,0,3,1,3,0.41,0.400246,0.970417,0.266175,50,655,705,2011,winter,8056,4,0,12,7,0,3,1,3,0.44,0.4394,1.0,0.1045,3,43,46,pagi
341,2011-12-07,4,0,12,0,3,1,3,0.41,0.400246,0.970417,0.266175,50,655,705,2011,winter,8057,4,0,12,8,0,3,1,3,0.44,0.4394,1.0,0.0,6,80,86,pagi
341,2011-12-07,4,0,12,0,3,1,3,0.41,0.400246,0.970417,0.266175,50,655,705,2011,winter,8058,4,0,12,9,0,3,1,3,0.44,0.4394,1.0,0.2537,0,64,64,pagi
341,2011-12-07,4,0,12,0,3,1,3,0.41,0.400246,0.970417,0.266175,50,655,705,2011,winter,8059,4,0,12,10,0,3,1,3,0.44,0.4394,1.0,0.0896,1,32,33,pagi
341,2011-12-07,4,0,12,0,3,1,3,0.41,0.400246,0.970417,0.266175,50,655,705,2011,winter,8060,4,0,12,11,0,3,1,3,0.44,0.4394,1.0,0.0896,3,47,50,siang
341,2011-12-07,4,0,12,0,3,1,3,0.41,0.400246,0.970417,0.266175,50,655,705,2011,winter,8061,4,0,12,12,0,3,1,3,0.44,0.4394,1.0,0.1343,4,29,33,siang
341,2011-12-07,4,0,12,0,3,1,3,0.41,0.400246,0.970417,0.266175,50,655,705,2011,winter,8062,4,0,12,13,0,3,1,3,0.44,0.4394,1.0,0.194,5,28,33,siang
341,2011-12-07,4,0,12,0,3,1,3,0.41,0.400246,0.970417,0.266175,50,655,705,2011,winter,8063,4,0,12,14,0,3,1,3,0.44,0.4394,1.0,0.194,1,24,25,siang
341,2011-12-07,4,0,12,0,3,1,3,0.41,0.400246,0.970417,0.266175,50,655,705,2011,winter,8064,4,0,12,15,0,3,1,3,0.42,0.4242,0.94,0.2239,5,25,30,siang
341,2011-12-07,4,0,12,0,3,1,3,0.41,0.400246,0.970417,0.266175,50,655,705,2011,winter,8065,4,0,12,16,0,3,1,3,0.42,0.4242,0.94,0.194,3,28,31,sore
341,2011-12-07,4,0,12,0,3,1,3,0.41,0.400246,0.970417,0.266175,50,655,705,2011,winter,8066,4,0,12,17,0,3,1,3,0.4,0.4091,1.0,0.3284,4,48,52,sore
341,2011-12-07,4,0,12,0,3,1,3,0.41,0.400246,0.970417,0.266175,50,655,705,2011,winter,8067,4,0,12,18,0,3,1,3,0.4,0.4091,0.94,0.2985,3,48,51,sore
341,2011-12-07,4,0,12,0,3,1,3,0.41,0.400246,0.970417,0.266175,50,655,705,2011,winter,8068,4,0,12,19,0,3,1,3,0.34,0.2879,0.87,0.6418,2,31,33,malam
341,2011-12-07,4,0,12,0,3,1,3,0.41,0.400246,0.970417,0.266175,50,655,705,2011,winter,8069,4,0,12,20,0,3,1,3,0.34,0.2879,0.87,0.6418,1,25,26,malam
341,2011-12-07,4,0,12,0,3,1,3,0.41,0.400246,0.970417,0.266175,50,655,705,2011,winter,8070,4,0,12,21,0,3,1,3,0.3,0.2576,0.87,0.5224,0,6,6,malam
341,2011-12-07,4,0,12,0,3,1,3,0.41,0.400246,0.970417,0.266175,50,655,705,2011,winter,8071,4,0,12,22,0,3,1,3,0.24,0.197,0.93,0.4478,0,13,13,malam
341,2011-12-07,4,0,12,0,3,1,3,0.41,0.400246,0.970417,0.266175,50,655,705,2011,winter,8072,4,0,12,23,0,3,1,1,0.24,0.2121,0.93,0.3881,0,16,16,malam
342,2011-12-08,4,0,12,0,4,1,1,0.265833,0.256938,0.58,0.240058,150,3172,3322,2011,winter,8073,4,0,12,0,0,4,1,2,0.26,0.2273,0.87,0.2985,0,21,21,malam
342,2011-12-08,4,0,12,0,4,1,1,0.265833,0.256938,0.58,0.240058,150,3172,3322,2011,winter,8074,4,0,12,1,0,4,1,1,0.26,0.2273,0.81,0.3582,1,6,7,malam
342,2011-12-08,4,0,12,0,4,1,1,0.265833,0.256938,0.58,0.240058,150,3172,3322,2011,winter,8075,4,0,12,2,0,4,1,1,0.28,0.2727,0.65,0.2239,0,4,4,malam
342,2011-12-08,4,0,12,0,4,1,1,0.265833,0.256938,0.58,0.240058,150,3172,3322,2011,winter,8076,4,0,12,3,0,4,1,1,0.26,0.2273,0.6,0.2985,0,1,1,malam
342,2011-12-08,4,0,12,0,4,1,1,0.265833,0.256938,0.58,0.240058,150,3172,3322,2011,winter,8077,4,0,12,4,0,4,1,2,0.24,0.197,0.6,0.4627,0,2,2,malam
342,2011-12-08,4,0,12,0,4,1,1,0.265833,0.256938,0.58,0.240058,150,3172,3322,2011,winter,8078,4,0,12,5,0,4,1,1,0.22,0.2121,0.64,0.2239,0,12,12,pagi
342,2011-12-08,4,0,12,0,4,1,1,0.265833,0.256938,0.58,0.240058,150,3172,3322,2011,winter,8079,4,0,12,6,0,4,1,1,0.22,0.2121,0.55,0.2836,0,71,71,pagi
342,2011-12-08,4,0,12,0,4,1,1,0.265833,0.256938,0.58,0.240058,150,3172,3322,2011,winter,8080,4,0,12,7,0,4,1,1,0.22,0.2121,0.6,0.2239,11,233,244,pagi
342,2011-12-08,4,0,12,0,4,1,1,0.265833,0.256938,0.58,0.240058,150,3172,3322,2011,winter,8081,4,0,12,8,0,4,1,1,0.22,0.2121,0.55,0.2836,11,418,429,pagi
342,2011-12-08,4,0,12,0,4,1,1,0.265833,0.256938,0.58,0.240058,150,3172,3322,2011,winter,8082,4,0,12,9,0,4,1,1,0.24,0.2121,0.52,0.3881,7,218,225,pagi
342,2011-12-08,4,0,12,0,4,1,1,0.265833,0.256938,0.58,0.240058,150,3172,3322,2011,winter,8083,4,0,12,10,0,4,1,1,0.26,0.2273,0.52,0.3284,1,109,110,pagi
342,2011-12-08,4,0,12,0,4,1,1,0.265833,0.256938,0.58,0.240058,150,3172,3322,2011,winter,8084,4,0,12,11,0,4,1,1,0.28,0.2727,0.52,0.2537,6,100,106,siang
342,2011-12-08,4,0,12,0,4,1,1,0.265833,0.256938,0.58,0.240058,150,3172,3322,2011,winter,8085,4,0,12,12,0,4,1,1,0.28,0.2576,0.52,0.3284,8,148,156,siang
342,2011-12-08,4,0,12,0,4,1,1,0.265833,0.256938,0.58,0.240058,150,3172,3322,2011,winter,8086,4,0,12,13,0,4,1,1,0.3,0.2727,0.49,0.3582,9,115,124,siang
342,2011-12-08,4,0,12,0,4,1,1,0.265833,0.256938,0.58,0.240058,150,3172,3322,2011,winter,8087,4,0,12,14,0,4,1,1,0.32,0.303,0.45,0.2537,16,121,137,siang
342,2011-12-08,4,0,12,0,4,1,1,0.265833,0.256938,0.58,0.240058,150,3172,3322,2011,winter,8088,4,0,12,15,0,4,1,1,0.32,0.3333,0.45,0.1343,19,98,117,siang
342,2011-12-08,4,0,12,0,4,1,1,0.265833,0.256938,0.58,0.240058,150,3172,3322,2011,winter,8089,4,0,12,16,0,4,1,1,0.32,0.3182,0.45,0.194,7,201,208,sore
342,2011-12-08,4,0,12,0,4,1,1,0.265833,0.256938,0.58,0.240058,150,3172,3322,2011,winter,8090,4,0,12,17,0,4,1,1,0.3,0.3182,0.49,0.1045,10,321,331,sore
342,2011-12-08,4,0,12,0,4,1,1,0.265833,0.256938,0.58,0.240058,150,3172,3322,2011,winter,8091,4,0,12,18,0,4,1,1,0.28,0.2727,0.52,0.2239,12,306,318,sore
342,2011-12-08,4,0,12,0,4,1,1,0.265833,0.256938,0.58,0.240058,150,3172,3322,2011,winter,8092,4,0,12,19,0,4,1,1,0.26,0.2727,0.56,0.1045,12,220,232,malam
342,2011-12-08,4,0,12,0,4,1,1,0.265833,0.256938,0.58,0.240058,150,3172,3322,2011,winter,8093,4,0,12,20,0,4,1,1,0.26,0.2727,0.6,0.1045,5,170,175,malam
342,2011-12-08,4,0,12,0,4,1,1,0.265833,0.256938,0.58,0.240058,150,3172,3322,2011,winter,8094,4,0,12,21,0,4,1,1,0.28,0.303,0.61,0.0896,4,135,139,malam
342,2011-12-08,4,0,12,0,4,1,1,0.265833,0.256938,0.58,0.240058,150,3172,3322,2011,winter,8095,4,0,12,22,0,4,1,1,0.26,0.2727,0.65,0.1343,8,84,92,malam
342,2011-12-08,4,0,12,0,4,1,1,0.265833,0.256938,0.58,0.240058,150,3172,3322,2011,winter,8096,4,0,12,23,0,4,1,1,0.24,0.2576,0.7,0.1045,3,58,61,malam
343,2011-12-09,4,0,12,0,5,1,1,0.290833,0.317542,0.695833,0.0827167,261,3359,3620,2011,winter,8097,4,0,12,0,0,5,1,1,0.24,0.2879,0.65,0.0,8,26,34,malam
343,2011-12-09,4,0,12,0,5,1,1,0.290833,0.317542,0.695833,0.0827167,261,3359,3620,2011,winter,8098,4,0,12,1,0,5,1,1,0.24,0.2879,0.65,0.0,2,12,14,malam
343,2011-12-09,4,0,12,0,5,1,1,0.290833,0.317542,0.695833,0.0827167,261,3359,3620,2011,winter,8099,4,0,12,2,0,5,1,1,0.24,0.2879,0.7,0.0,2,10,12,malam
343,2011-12-09,4,0,12,0,5,1,1,0.290833,0.317542,0.695833,0.0827167,261,3359,3620,2011,winter,8100,4,0,12,3,0,5,1,1,0.22,0.2727,0.8,0.0,1,5,6,malam
343,2011-12-09,4,0,12,0,5,1,1,0.290833,0.317542,0.695833,0.0827167,261,3359,3620,2011,winter,8101,4,0,12,4,0,5,1,1,0.22,0.2727,0.8,0.0,1,1,2,malam
343,2011-12-09,4,0,12,0,5,1,1,0.290833,0.317542,0.695833,0.0827167,261,3359,3620,2011,winter,8102,4,0,12,5,0,5,1,1,0.22,0.2727,0.8,0.0,0,20,20,pagi
343,2011-12-09,4,0,12,0,5,1,1,0.290833,0.317542,0.695833,0.0827167,261,3359,3620,2011,winter,8103,4,0,12,6,0,5,1,1,0.22,0.2576,0.8,0.0896,1,62,63,pagi
343,2011-12-09,4,0,12,0,5,1,1,0.290833,0.317542,0.695833,0.0827167,261,3359,3620,2011,winter,8104,4,0,12,7,0,5,1,1,0.22,0.2576,0.75,0.0896,4,195,199,pagi
343,2011-12-09,4,0,12,0,5,1,1,0.290833,0.317542,0.695833,0.0827167,261,3359,3620,2011,winter,8105,4,0,12,8,0,5,1,1,0.24,0.2879,0.81,0.0,7,378,385,pagi
343,2011-12-09,4,0,12,0,5,1,1,0.290833,0.317542,0.695833,0.0827167,261,3359,3620,2011,winter,8106,4,0,12,9,0,5,1,1,0.26,0.2879,0.81,0.0896,8,256,264,pagi
343,2011-12-09,4,0,12,0,5,1,1,0.290833,0.317542,0.695833,0.0827167,261,3359,3620,2011,winter,8107,4,0,12,10,0,5,1,2,0.3,0.303,0.7,0.1642,11,115,126,pagi
343,2011-12-09,4,0,12,0,5,1,1,0.290833,0.317542,0.695833,0.0827167,261,3359,3620,2011,winter,8108,4,0,12,11,0,5,1,1,0.32,0.303,0.7,0.2537,15,121,136,siang
343,2011-12-09,4,0,12,0,5,1,1,0.290833,0.317542,0.695833,0.0827167,261,3359,3620,2011,winter,8109,4,0,12,12,0,5,1,1,0.36,0.3333,0.57,0.2985,27,146,173,siang
343,2011-12-09,4,0,12,0,5,1,1,0.290833,0.317542,0.695833,0.0827167,261,3359,3620,2011,winter,8110,4,0,12,13,0,5,1,1,0.38,0.3939,0.5,0.194,27,141,168,siang
343,2011-12-09,4,0,12,0,5,1,1,0.290833,0.317542,0.695833,0.0827167,261,3359,3620,2011,winter,8111,4,0,12,14,0,5,1,1,0.38,0.3939,0.46,0.2836,24,163,187,siang
343,2011-12-09,4,0,12,0,5,1,1,0.290833,0.317542,0.695833,0.0827167,261,3359,3620,2011,winter,8112,4,0,12,15,0,5,1,1,0.38,0.3939,0.46,0.2836,29,160,189,siang
343,2011-12-09,4,0,12,0,5,1,1,0.290833,0.317542,0.695833,0.0827167,261,3359,3620,2011,winter,8113,4,0,12,16,0,5,1,1,0.36,0.3485,0.62,0.1343,24,226,250,sore
343,2011-12-09,4,0,12,0,5,1,1,0.290833,0.317542,0.695833,0.0827167,261,3359,3620,2011,winter,8114,4,0,12,17,0,5,1,1,0.34,0.3485,0.66,0.1045,10,352,362,sore
343,2011-12-09,4,0,12,0,5,1,1,0.290833,0.317542,0.695833,0.0827167,261,3359,3620,2011,winter,8115,4,0,12,18,0,5,1,1,0.34,0.3636,0.61,0.0,10,308,318,sore
343,2011-12-09,4,0,12,0,5,1,1,0.290833,0.317542,0.695833,0.0827167,261,3359,3620,2011,winter,8116,4,0,12,19,0,5,1,1,0.34,0.3636,0.61,0.0,10,189,199,malam
343,2011-12-09,4,0,12,0,5,1,1,0.290833,0.317542,0.695833,0.0827167,261,3359,3620,2011,winter,8117,4,0,12,20,0,5,1,1,0.3,0.3333,0.81,0.0,10,140,150,malam
343,2011-12-09,4,0,12,0,5,1,1,0.290833,0.317542,0.695833,0.0827167,261,3359,3620,2011,winter,8118,4,0,12,21,0,5,1,1,0.3,0.3333,0.75,0.0,9,131,140,malam
343,2011-12-09,4,0,12,0,5,1,1,0.290833,0.317542,0.695833,0.0827167,261,3359,3620,2011,winter,8119,4,0,12,22,0,5,1,1,0.28,0.3182,0.87,0.0,15,114,129,malam
343,2011-12-09,4,0,12,0,5,1,1,0.290833,0.317542,0.695833,0.0827167,261,3359,3620,2011,winter,8120,4,0,12,23,0,5,1,1,0.28,0.3182,0.81,0.0,6,88,94,malam
344,2011-12-10,4,0,12,0,6,0,1,0.275,0.266412,0.5075,0.233221,502,2688,3190,2011,winter,8121,4,0,12,0,0,6,0,2,0.26,0.2727,0.81,0.1045,11,66,77,malam
344,2011-12-10,4,0,12,0,6,0,1,0.275,0.266412,0.5075,0.233221,502,2688,3190,2011,winter,8122,4,0,12,1,0,6,0,2,0.26,0.2576,0.7,0.1642,11,55,66,malam
344,2011-12-10,4,0,12,0,6,0,1,0.275,0.266412,0.5075,0.233221,502,2688,3190,2011,winter,8123,4,0,12,2,0,6,0,2,0.28,0.303,0.61,0.0896,12,48,60,malam
344,2011-12-10,4,0,12,0,6,0,1,0.275,0.266412,0.5075,0.233221,502,2688,3190,2011,winter,8124,4,0,12,3,0,6,0,2,0.28,0.303,0.61,0.0896,5,20,25,malam
344,2011-12-10,4,0,12,0,6,0,1,0.275,0.266412,0.5075,0.233221,502,2688,3190,2011,winter,8125,4,0,12,4,0,6,0,2,0.26,0.2727,0.65,0.1045,0,3,3,malam
344,2011-12-10,4,0,12,0,6,0,1,0.275,0.266412,0.5075,0.233221,502,2688,3190,2011,winter,8126,4,0,12,5,0,6,0,1,0.26,0.2576,0.6,0.1642,0,6,6,pagi
344,2011-12-10,4,0,12,0,6,0,1,0.275,0.266412,0.5075,0.233221,502,2688,3190,2011,winter,8127,4,0,12,6,0,6,0,1,0.24,0.2576,0.65,0.1045,1,10,11,pagi
344,2011-12-10,4,0,12,0,6,0,1,0.275,0.266412,0.5075,0.233221,502,2688,3190,2011,winter,8128,4,0,12,7,0,6,0,1,0.24,0.2273,0.65,0.194,0,11,11,pagi
344,2011-12-10,4,0,12,0,6,0,1,0.275,0.266412,0.5075,0.233221,502,2688,3190,2011,winter,8129,4,0,12,8,0,6,0,1,0.26,0.2727,0.65,0.1343,5,68,73,pagi
344,2011-12-10,4,0,12,0,6,0,1,0.275,0.266412,0.5075,0.233221,502,2688,3190,2011,winter,8130,4,0,12,9,0,6,0,1,0.28,0.2576,0.61,0.2836,15,134,149,pagi
344,2011-12-10,4,0,12,0,6,0,1,0.275,0.266412,0.5075,0.233221,502,2688,3190,2011,winter,8131,4,0,12,10,0,6,0,1,0.32,0.303,0.57,0.2537,31,161,192,pagi
344,2011-12-10,4,0,12,0,6,0,1,0.275,0.266412,0.5075,0.233221,502,2688,3190,2011,winter,8132,4,0,12,11,0,6,0,1,0.32,0.2879,0.53,0.4179,44,192,236,siang
344,2011-12-10,4,0,12,0,6,0,1,0.275,0.266412,0.5075,0.233221,502,2688,3190,2011,winter,8133,4,0,12,12,0,6,0,1,0.32,0.2879,0.45,0.4179,48,235,283,siang
344,2011-12-10,4,0,12,0,6,0,1,0.275,0.266412,0.5075,0.233221,502,2688,3190,2011,winter,8134,4,0,12,13,0,6,0,1,0.34,0.303,0.34,0.4179,47,239,286,siang
344,2011-12-10,4,0,12,0,6,0,1,0.275,0.266412,0.5075,0.233221,502,2688,3190,2011,winter,8135,4,0,12,14,0,6,0,1,0.34,0.303,0.31,0.3284,51,242,293,siang
344,2011-12-10,4,0,12,0,6,0,1,0.275,0.266412,0.5075,0.233221,502,2688,3190,2011,winter,8136,4,0,12,15,0,6,0,1,0.34,0.303,0.34,0.3582,60,239,299,siang
344,2011-12-10,4,0,12,0,6,0,1,0.275,0.266412,0.5075,0.233221,502,2688,3190,2011,winter,8137,4,0,12,16,0,6,0,1,0.32,0.2879,0.31,0.3881,58,183,241,sore
344,2011-12-10,4,0,12,0,6,0,1,0.275,0.266412,0.5075,0.233221,502,2688,3190,2011,winter,8138,4,0,12,17,0,6,0,1,0.28,0.2576,0.36,0.3284,34,151,185,sore
344,2011-12-10,4,0,12,0,6,0,1,0.275,0.266412,0.5075,0.233221,502,2688,3190,2011,winter,8139,4,0,12,18,0,6,0,1,0.26,0.2576,0.38,0.2239,28,144,172,sore
344,2011-12-10,4,0,12,0,6,0,1,0.275,0.266412,0.5075,0.233221,502,2688,3190,2011,winter,8140,4,0,12,19,0,6,0,1,0.26,0.2424,0.38,0.2836,15,139,154,malam
344,2011-12-10,4,0,12,0,6,0,1,0.275,0.266412,0.5075,0.233221,502,2688,3190,2011,winter,8141,4,0,12,20,0,6,0,1,0.24,0.2273,0.35,0.2239,10,114,124,malam
344,2011-12-10,4,0,12,0,6,0,1,0.275,0.266412,0.5075,0.233221,502,2688,3190,2011,winter,8142,4,0,12,21,0,6,0,1,0.22,0.2121,0.44,0.2239,4,79,83,malam
344,2011-12-10,4,0,12,0,6,0,1,0.275,0.266412,0.5075,0.233221,502,2688,3190,2011,winter,8143,4,0,12,22,0,6,0,1,0.22,0.2273,0.41,0.1343,7,88,95,malam
